310   alpha=0.3899 beta=0.7936,    на последнем интервале alpha=0.3856, beta= 1.1552
311   alpha=0.3909 beta=0.9329,    на последнем интервале alpha=0.3811, beta= 1.1561
312   alpha=0.3910 beta=0.9521,    на последнем интервале alpha=0.3779, beta= 1.1567
313   alpha=0.3910 beta=0.9715,    на последнем интервале alpha=0.3747, beta= 1.1574
314   alpha=0.3876 beta=1.0815,    на последнем интервале alpha=0.3453, beta= 1.1633
315   alpha=0.3782 beta=0.7779,    на последнем интервале alpha=0.3835, beta= 1.1556
316   alpha=0.3655 beta=0.7887,    на последнем интервале alpha=0.3771, beta= 1.1569
317   alpha=0.3690 beta=0.7714,    на последнем интервале alpha=0.3714, beta= 1.1581
318   alpha=0.3725 beta=0.7545,    на последнем интервале alpha=0.3658, beta= 1.1592
319   alpha=0.3758 beta=0.9613,    на последнем интервале alpha=0.3631, beta= 1.1598
320   alpha=0.3619 beta=0.7940,    на последнем интервале alpha=0.3924, beta= 1.1538
321   alpha=0.3563 beta=0.7453,    на последнем интервале alpha=0.3719, beta= 1.1580
322   alpha=0.3507 beta=0.6965,    на последнем интервале alpha=0.3515, beta= 1.1621
323   alpha=0.3455 beta=0.7271,    на последнем интервале alpha=0.3648, beta= 1.1594
324   alpha=0.3632 beta=1.0747,    на последнем интервале alpha=0.3573, beta= 1.1609
325   alpha=0.3590 beta=0.9706,    на последнем интервале alpha=0.3509, beta= 1.1622
326   alpha=0.3549 beta=0.8690,    на последнем интервале alpha=0.3446, beta= 1.1635
327   alpha=0.3533 beta=0.8612,    на последнем интервале alpha=0.3518, beta= 1.1620
328   alpha=0.3613 beta=1.0658,    на последнем интервале alpha=0.3597, beta= 1.1605
329   alpha=0.3552 beta=1.0411,    на последнем интервале alpha=0.3504, beta= 1.1623
330   alpha=0.3491 beta=1.0162,    на последнем интервале alpha=0.3412, beta= 1.1642
331   alpha=0.3453 beta=0.9259,    на последнем интервале alpha=0.3361, beta= 1.1652
332   alpha=0.3565 beta=1.0713,    на последнем интервале alpha=0.3456, beta= 1.1633
333   alpha=0.3526 beta=1.0631,    на последнем интервале alpha=0.3506, beta= 1.1623
334   alpha=0.3488 beta=1.0547,    на последнем интервале alpha=0.3556, beta= 1.1613
335   alpha=0.3419 beta=0.8569,    на последнем интервале alpha=0.3450, beta= 1.1634
336   alpha=0.3538 beta=1.3204,    на последнем интервале alpha=0.3189, beta= 1.1686
337   alpha=0.3397 beta=1.0800,    на последнем интервале alpha=0.3254, beta= 1.1673
338   alpha=0.3259 beta=0.8407,    на последнем интервале alpha=0.3319, beta= 1.1660
339   alpha=0.3328 beta=0.9531,    на последнем интервале alpha=0.3021, beta= 1.1718
340   alpha=0.3345 beta=0.9941,    на последнем интервале alpha=0.3333, beta= 1.1657
341   alpha=0.3348 beta=1.0204,    на последнем интервале alpha=0.3319, beta= 1.1660
342   alpha=0.3352 beta=1.0472,    на последнем интервале alpha=0.3306, beta= 1.1663
343   alpha=0.3347 beta=1.1816,    на последнем интервале alpha=0.3048, beta= 1.1713
344   alpha=0.3248 beta=0.9810,    на последнем интервале alpha=0.3316, beta= 1.1661
345   alpha=0.3371 beta=1.3125,    на последнем интервале alpha=0.3138, beta= 1.1696
346   alpha=0.3351 beta=1.2165,    на последнем интервале alpha=0.3227, beta= 1.1678
347   alpha=0.3330 beta=1.1215,    на последнем интервале alpha=0.3316, beta= 1.1661
348   alpha=0.3213 beta=1.2095,    на последнем интервале alpha=0.3096, beta= 1.1704
349   alpha=0.3232 beta=1.0538,    на последнем интервале alpha=0.3186, beta= 1.1686
350   alpha=0.3250 beta=1.0515,    на последнем интервале alpha=0.3076, beta= 1.1708
351   alpha=0.3268 beta=1.0493,    на последнем интервале alpha=0.2966, beta= 1.1729
352   alpha=0.3206 beta=1.0553,    на последнем интервале alpha=0.3162, beta= 1.1691
353   alpha=0.3167 beta=1.2363,    на последнем интервале alpha=0.3096, beta= 1.1704
354   alpha=0.3160 beta=1.1483,    на последнем интервале alpha=0.3077, beta= 1.1707
355   alpha=0.3154 beta=1.0640,    на последнем интервале alpha=0.3059, beta= 1.1711
356   alpha=0.3163 beta=1.2466,    на последнем интервале alpha=0.3041, beta= 1.1714
357   alpha=0.3165 beta=1.2899,    на последнем интервале alpha=0.2783, beta= 1.1764
358   alpha=0.3137 beta=1.2432,    на последнем интервале alpha=0.2814, beta= 1.1758
359   alpha=0.3109 beta=1.1963,    на последнем интервале alpha=0.2845, beta= 1.1752
360   alpha=0.3133 beta=1.4229,    на последнем интервале alpha=0.2738, beta= 1.1772
361   alpha=0.3103 beta=1.3087,    на последнем интервале alpha=0.2859, beta= 1.1749
362   alpha=0.3112 beta=1.3440,    на последнем интервале alpha=0.2852, beta= 1.1751
363   alpha=0.3121 beta=1.3803,    на последнем интервале alpha=0.2845, beta= 1.1752
364   alpha=0.3071 beta=1.1834,    на последнем интервале alpha=0.3045, beta= 1.1714
365   alpha=0.2943 beta=1.1955,    на последнем интервале alpha=0.2738, beta= 1.1772
366   alpha=0.3000 beta=1.2993,    на последнем интервале alpha=0.2792, beta= 1.1762
367   alpha=0.3058 beta=1.4036,    на последнем интервале alpha=0.2845, beta= 1.1752
368   alpha=0.2927 beta=1.1360,    на последнем интервале alpha=0.2800, beta= 1.1760
369   alpha=0.3062 beta=1.3941,    на последнем интервале alpha=0.2848, beta= 1.1751
370   alpha=0.3092 beta=1.5094,    на последнем интервале alpha=0.2738, beta= 1.1772
371   alpha=0.3122 beta=1.6266,    на последнем интервале alpha=0.2627, beta= 1.1793
372   alpha=0.3107 beta=1.6418,    на последнем интервале alpha=0.2721, beta= 1.1775
373   alpha=0.2935 beta=1.3486,    на последнем интервале alpha=0.2721, beta= 1.1775
374   alpha=0.3034 beta=1.4162,    на последнем интервале alpha=0.2548, beta= 1.1808
375   alpha=0.3010 beta=1.4981,    на последнем интервале alpha=0.2572, beta= 1.1803
376   alpha=0.2986 beta=1.5855,    на последнем интервале alpha=0.2596, beta= 1.1799
377   alpha=0.2910 beta=1.3476,    на последнем интервале alpha=0.2624, beta= 1.1794
378   alpha=0.3064 beta=1.7428,    на последнем интервале alpha=0.2448, beta= 1.1826
379   alpha=0.2917 beta=1.3955,    на последнем интервале alpha=0.2583, beta= 1.1801
380   alpha=0.2773 beta=1.0445,    на последнем интервале alpha=0.2717, beta= 1.1776
381   alpha=0.3006 beta=1.6257,    на последнем интервале alpha=0.2652, beta= 1.1788
382   alpha=0.2959 beta=1.5741,    на последнем интервале alpha=0.2434, beta= 1.1829
383   alpha=0.2903 beta=1.4405,    на последнем интервале alpha=0.2512, beta= 1.1814
384   alpha=0.2846 beta=1.3059,    на последнем интервале alpha=0.2589, beta= 1.1800
385   alpha=0.2945 beta=1.6069,    на последнем интервале alpha=0.2544, beta= 1.1808
386   alpha=0.2860 beta=1.5324,    на последнем интервале alpha=0.2600, beta= 1.1798
387   alpha=0.2856 beta=1.4715,    на последнем интервале alpha=0.2664, beta= 1.1786
388   alpha=0.2852 beta=1.4123,    на последнем интервале alpha=0.2728, beta= 1.1774
389   alpha=0.2944 beta=1.5952,    на последнем интервале alpha=0.2541, beta= 1.1809
390   alpha=0.2856 beta=1.6140,    на последнем интервале alpha=0.2548, beta= 1.1808
391   alpha=0.2948 beta=1.6799,    на последнем интервале alpha=0.2506, beta= 1.1815
392   alpha=0.3039 beta=1.7408,    на последнем интервале alpha=0.2465, beta= 1.1823
393   alpha=0.2876 beta=1.7430,    на последнем интервале alpha=0.2409, beta= 1.1833
394   alpha=0.2810 beta=1.6945,    на последнем интервале alpha=0.2295, beta= 1.1854
395   alpha=0.2861 beta=1.6587,    на последнем интервале alpha=0.2439, beta= 1.1828
396   alpha=0.2911 beta=1.6239,    на последнем интервале alpha=0.2583, beta= 1.1801
397   alpha=0.2904 beta=1.6745,    на последнем интервале alpha=0.2479, beta= 1.1821
398   alpha=0.2888 beta=1.7968,    на последнем интервале alpha=0.2298, beta= 1.1854
399   alpha=0.2888 beta=1.7334,    на последнем интервале alpha=0.2371, beta= 1.1840
400   alpha=0.2888 beta=1.6710,    на последнем интервале alpha=0.2444, beta= 1.1827
401   alpha=0.2814 beta=1.6300,    на последнем интервале alpha=0.2343, beta= 1.1845
402   alpha=0.2896 beta=1.7710,    на последнем интервале alpha=0.2461, beta= 1.1824
403   alpha=0.2933 beta=2.0243,    на последнем интервале alpha=0.2323, beta= 1.1849
404   alpha=0.2840 beta=1.8657,    на последнем интервале alpha=0.2260, beta= 1.1861
405   alpha=0.2749 beta=1.7072,    на последнем интервале alpha=0.2198, beta= 1.1872
406   alpha=0.2874 beta=1.6198,    на последнем интервале alpha=0.2468, beta= 1.1822
407   alpha=0.2784 beta=1.6339,    на последнем интервале alpha=0.2215, beta= 1.1869
408   alpha=0.2794 beta=1.6179,    на последнем интервале alpha=0.2297, beta= 1.1854
409   alpha=0.2804 beta=1.6021,    на последнем интервале alpha=0.2378, beta= 1.1839
410   alpha=0.2838 beta=1.8173,    на последнем интервале alpha=0.2371, beta= 1.1840
411   alpha=0.2783 beta=1.6230,    на последнем интервале alpha=0.2350, beta= 1.1844
412   alpha=0.2851 beta=1.8405,    на последнем интервале alpha=0.2265, beta= 1.1860
413   alpha=0.2920 beta=2.0595,    на последнем интервале alpha=0.2180, beta= 1.1875
414   alpha=0.2816 beta=1.7057,    на последнем интервале alpha=0.2208, beta= 1.1870
415   alpha=0.2779 beta=1.6857,    на последнем интервале alpha=0.2371, beta= 1.1840
416   alpha=0.2804 beta=1.8093,    на последнем интервале alpha=0.2411, beta= 1.1833
417   alpha=0.2829 beta=1.9368,    на последнем интервале alpha=0.2451, beta= 1.1826
418   alpha=0.2697 beta=1.6548,    на последнем интервале alpha=0.2170, beta= 1.1877
419   alpha=0.2835 beta=1.9413,    на последнем интервале alpha=0.2135, beta= 1.1883
420   alpha=0.2893 beta=2.0945,    на последнем интервале alpha=0.2074, beta= 1.1894
421   alpha=0.2951 beta=2.2464,    на последнем интервале alpha=0.2013, beta= 1.1905
422   alpha=0.2881 beta=1.9677,    на последнем интервале alpha=0.2159, beta= 1.1879
423   alpha=0.2776 beta=1.9679,    на последнем интервале alpha=0.2173, beta= 1.1876
424   alpha=0.2824 beta=1.9696,    на последнем интервале alpha=0.2231, beta= 1.1866
425   alpha=0.2872 beta=1.9711,    на последнем интервале alpha=0.2288, beta= 1.1855
426   alpha=0.2710 beta=1.6412,    на последнем интервале alpha=0.2205, beta= 1.1871
427   alpha=0.2768 beta=1.9233,    на последнем интервале alpha=0.2128, beta= 1.1884
428   alpha=0.2783 beta=1.8386,    на последнем интервале alpha=0.2189, beta= 1.1873
429   alpha=0.2797 beta=1.7564,    на последнем интервале alpha=0.2250, beta= 1.1862
